3.840000000000000000e+02,2.560000000000000000e+02,-5.457999999999996188e-02,-3.050000000000002709e-02
2.560000000000000000e+02,9.600000000000000000e+01,-4.492000000000001547e-02,-2.539999999999997815e-02
3.840000000000000000e+02,9.600000000000000000e+01,-5.331999999999997852e-02,-3.040000000000003810e-02
2.560000000000000000e+02,3.840000000000000000e+02,-5.270000000000002460e-02,-3.220000000000000639e-02
9.600000000000000000e+01,2.560000000000000000e+02,-5.590000000000000524e-02,-3.980000000000000204e-02
9.600000000000000000e+01,3.840000000000000000e+02,-4.937999999999997947e-02,-2.910000000000001474e-02
9.600000000000000000e+01,9.600000000000000000e+01,-4.183999999999998831e-02,-2.639999999999997904e-02
2.560000000000000000e+02,2.560000000000000000e+02,-5.943999999999999284e-02,-3.470000000000000862e-02
3.840000000000000000e+02,3.840000000000000000e+02,-5.768000000000000904e-02,-3.229999999999999538e-02
